Year,Battery_Capacity_kWh,Battery_Health_%,Range_km,Charging_Power_kW,Charging_Time_hr,Charge_Cycles,Energy_Consumption_kWh_per_100km,Mileage_km,Avg_Speed_kmh,Max_Speed_kmh,Acceleration_0_100_kmh_sec,Temperature_C,CO2_Saved_tons,Maintenance_Cost_USD,Insurance_Cost_USD,Electricity_Cost_USD_per_kWh,Monthly_Charging_Cost_USD,Resale_Value_USD,Make_BMW,Make_Chevrolet,Make_Ford,Make_Hyundai,Make_Kia,Make_Mercedes,Make_Nissan,Make_Tesla,Make_Volkswagen,Region_Australia,Region_Europe,Region_North America,Vehicle_Type_SUV,Vehicle_Type_Sedan,Vehicle_Type_Truck,Usage_Type_Fleet,Usage_Type_Personal
2019,81.5,98.6,381,163.9,0.53,710,20.95,84493,34.1,215,8.52,10.3,10.14,273,1308,0.22,324.52,20708,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
2021,33.0,82.4,185,103.6,0.37,1243,21.73,25339,94.9,225,9.13,2.6,3.04,1114,1398,0.26,119.3,11892,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
2020,91.3,90.0,475,181.1,0.66,946,20.07,127325,82.2,131,6.6,12.1,15.28,525,2032,0.34,724.03,23587,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
2019,53.0,79.1,275,123.7,0.55,1576,23.48,19538,98.1,222,5.89,39.2,2.34,462,795,0.21,80.28,15429,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2018,98.1,90.5,471,143.7,0.89,418,12.26,226633,92.8,138,8.62,27.1,27.2,1213,1129,0.19,439.93,24787,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
2019,98.4,95.1,412,145.5,0.76,552,16.04,155044,66.8,182,4.77,23.8,18.61,1033,611,0.32,663.17,25196,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2018,107.4,79.3,429,67.0,2.22,603,16.14,5403,45.0,156,4.96,24.1,0.65,392,1622,0.11,7.99,27561,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2022,70.0,89.0,326,111.0,0.9,1723,20.42,42515,45.1,181,7.85,22.5,5.1,820,1731,0.16,115.75,20661,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
2018,82.0,79.3,450,22.4,5.15,1655,12.68,218453,53.9,241,4.41,0.9,26.21,1199,2228,0.34,784.83,21354,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True
2017,73.7,77.1,351,79.4,1.18,933,17.16,144911,77.6,193,4.92,34.7,17.39,1330,2222,0.19,393.72,20624,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
2017,84.5,81.5,355,150.2,0.65,362,16.4,192268,65.0,211,6.05,8.2,23.07,386,645,0.08,210.21,20796,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2024,54.8,96.2,234,220.2,0.31,355,13.44,76095,53.1,241,4.22,29.9,9.13,1437,526,0.17,144.88,21581,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
2021,84.4,77.3,474,202.0,0.44,1722,16.29,170190,91.0,207,6.79,37.9,20.42,1881,2354,0.25,577.58,24629,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2016,59.3,70.6,250,74.3,1.11,1720,19.73,85109,37.1,176,5.51,27.9,10.21,1907,1017,0.14,195.91,18345,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2015,40.3,79.5,168,108.4,0.4,1924,21.29,40031,67.3,192,3.87,-8.6,4.8,581,1568,0.26,184.66,12526,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
2015,31.9,73.5,188,227.8,0.19,1942,22.06,140022,36.8,170,8.57,27.7,16.8,1747,1525,0.16,411.85,12634,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
2016,31.7,78.9,156,36.8,1.18,1939,14.56,205565,88.4,195,4.14,13.9,24.67,740,1267,0.18,448.95,10000,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
2021,79.8,90.4,437,107.1,1.03,915,17.77,199891,96.3,156,9.88,30.6,23.99,885,2135,0.09,266.4,26660,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False
2022,57.6,96.8,280,80.8,0.96,1574,23.74,162307,61.5,149,9.04,14.1,19.48,1849,2038,0.29,931.18,20114,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
2017,75.8,86.1,340,103.1,1.04,207,13.21,90726,67.8,135,4.17,30.8,10.89,206,539,0.34,339.57,23722,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
2020,45.6,84.3,224,128.7,0.42,1618,15.68,200398,64.1,209,8.46,2.4,24.05,748,1782,0.27,707.0,16153,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2019,119.2,74.6,587,186.1,0.91,1441,17.51,54866,99.5,220,3.83,8.7,6.58,967,1328,0.21,168.12,31567,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2023,75.3,78.3,330,177.0,0.51,1346,24.53,23444,80.8,233,7.58,24.3,2.81,877,1362,0.23,110.22,25147,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
2017,113.0,77.0,676,173.4,0.8,838,14.08,124682,60.0,156,9.31,0.3,14.96,501,1137,0.28,409.62,30172,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
2023,107.3,70.1,480,22.1,6.67,1098,14.36,61228,85.8,235,6.55,12.9,7.35,1982,2056,0.2,146.54,29874,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
2017,57.7,89.6,248,158.5,0.4,1860,22.61,231042,35.6,243,8.18,0.7,27.73,984,1992,0.28,1218.9,19398,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
2023,46.3,96.9,236,234.7,0.27,681,23.96,219905,91.8,183,9.72,34.0,26.39,241,540,0.17,746.43,18785,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
2017,62.4,83.3,352,92.0,0.94,663,21.36,135448,54.4,146,6.42,18.3,16.25,1275,2071,0.3,723.29,18348,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
2021,33.1,94.9,159,168.3,0.25,835,21.28,86254,70.6,182,3.61,31.2,10.35,701,2026,0.19,290.62,13231,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True
2021,107.9,84.9,510,169.3,0.81,1166,18.57,124693,51.7,134,8.09,6.4,14.96,1276,2253,0.25,482.41,30456,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2020,63.2,93.3,281,199.2,0.36,1699,20.93,17384,82.2,227,5.27,32.6,2.09,532,1680,0.27,81.87,17943,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024,75.9,97.7,434,16.5,5.53,1664,12.15,73245,51.6,243,4.93,27.6,8.79,1851,612,0.15,111.24,25250,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
2022,47.5,88.8,241,13.3,4.48,1937,21.86,176902,44.3,244,5.59,32.2,21.23,1796,904,0.33,1063.45,18410,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
2021,115.8,91.9,666,209.6,0.72,1774,15.24,18496,35.9,217,8.48,9.7,2.22,1809,1818,0.22,51.68,30595,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2024,106.6,83.6,426,226.3,0.64,1610,22.86,78920,42.6,220,9.99,33.7,9.47,899,889,0.23,345.79,28606,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2020,118.3,94.2,481,53.1,2.46,715,18.9,135349,100.0,167,8.22,23.1,16.24,475,1215,0.2,426.35,33772,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
2020,65.7,87.1,301,68.9,1.22,336,15.71,21281,51.8,232,3.59,35.0,2.55,1198,2241,0.31,86.37,21084,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018,43.1,79.7,202,213.6,0.29,1932,12.41,219964,87.6,223,8.95,13.9,26.4,1951,1046,0.3,682.44,12844,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
2018,47.1,88.8,281,224.0,0.25,1149,19.13,89899,68.3,167,3.97,15.1,10.79,799,2171,0.31,444.27,17115,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2021,38.6,81.2,187,141.9,0.29,737,22.86,188307,39.3,214,9.78,2.8,22.6,327,1599,0.16,573.96,13751,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2017,78.5,75.1,377,115.0,0.72,1175,22.59,185050,92.2,177,9.54,13.3,22.21,758,844,0.19,661.88,19393,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
2018,81.6,87.2,368,162.2,0.54,1558,18.69,50642,47.1,144,8.93,34.2,6.08,1742,2304,0.17,134.09,20617,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
2018,63.2,82.3,368,14.1,5.33,1506,17.45,86597,70.9,150,5.44,19.8,10.39,744,1193,0.22,277.04,20929,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
2018,109.5,87.6,447,68.3,1.89,729,24.53,189778,94.4,185,5.43,2.3,22.77,994,1304,0.2,775.88,29457,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
2017,62.0,82.6,351,32.7,2.4,1475,18.27,182961,82.8,142,6.37,37.4,21.96,889,1984,0.1,278.56,17946,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
2015,67.0,93.4,269,168.9,0.57,841,12.44,11813,88.9,194,4.95,11.7,1.42,616,1228,0.14,17.14,15400,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
2016,104.3,96.7,608,132.2,0.91,849,13.18,189992,49.6,191,5.19,12.7,22.8,1378,2365,0.32,667.76,25033,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
2023,108.9,85.8,455,121.7,0.99,419,20.13,130733,53.1,159,5.49,-3.2,15.69,853,2164,0.26,570.19,28235,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2016,86.5,79.1,494,44.3,2.08,1910,12.31,185765,42.1,182,4.68,2.8,22.29,268,2043,0.2,381.13,21724,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
2019,118.1,80.6,581,167.1,0.82,542,12.74,40847,85.6,132,4.45,27.0,4.9,1595,1463,0.17,73.72,28818,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2016,118.0,73.0,575,244.6,0.61,484,17.12,56550,78.6,155,7.19,-5.5,6.79,679,712,0.22,177.49,30290,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
2022,95.0,73.2,390,203.4,0.52,1449,18.65,147615,84.6,197,6.28,22.3,17.71,900,1934,0.17,390.01,26871,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023,67.2,87.5,284,157.9,0.53,767,16.61,45934,69.8,208,3.53,4.0,5.51,720,2022,0.34,216.17,22600,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2019,113.4,82.4,621,28.8,5.51,932,24.26,221753,44.8,184,8.79,35.3,26.61,1710,2318,0.11,493.14,26909,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
2015,82.0,97.6,423,230.8,0.4,1563,16.42,117067,53.3,234,4.95,-4.0,14.05,1982,1246,0.25,400.47,23155,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
2020,76.3,76.5,416,152.1,0.57,230,23.35,111097,95.5,208,5.15,-4.8,13.33,782,1865,0.23,497.21,20901,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
2023,74.7,75.1,395,158.9,0.61,1318,21.91,235155,84.1,232,6.9,17.2,28.22,1841,747,0.27,1159.26,23870,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2017,33.7,74.5,196,150.1,0.25,1176,13.12,96509,98.9,168,8.01,10.3,11.58,1917,646,0.27,284.89,10254,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2018,80.7,92.3,424,154.4,0.59,1902,22.62,246626,49.1,222,8.09,33.6,29.6,1537,510,0.27,1255.2,25531,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
2023,94.9,81.4,459,81.3,1.58,1196,19.92,68883,75.6,135,5.06,15.7,8.27,1732,2399,0.25,285.86,30373,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
2024,61.4,87.0,255,36.4,1.81,694,17.81,230152,52.9,187,3.99,27.0,27.62,1855,637,0.21,717.33,22644,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2024,87.5,93.1,380,148.6,0.68,408,13.26,58255,54.1,176,7.71,-7.1,6.99,437,1995,0.23,148.06,26654,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2024,38.9,96.3,197,20.0,2.26,1637,12.98,95909,49.6,196,5.6,14.7,11.51,1145,1954,0.33,342.35,14521,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
2017,47.5,84.4,194,71.4,0.93,1562,24.6,214841,91.1,205,6.58,21.5,25.78,303,2165,0.19,836.81,18065,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2019,108.1,80.2,575,142.2,0.99,610,21.15,221180,40.8,213,4.45,26.9,26.54,411,1715,0.25,974.57,27045,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
2016,72.8,82.0,396,238.8,0.34,455,22.72,37389,57.4,202,7.82,27.9,4.49,1362,2383,0.29,205.29,19111,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
2019,82.1,77.2,459,196.0,0.54,1200,14.68,95404,69.4,199,5.51,9.5,11.45,818,1459,0.21,245.09,25388,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2019,31.7,76.8,171,82.9,0.41,1922,15.58,56192,66.1,203,7.81,-4.1,6.74,1374,1119,0.33,240.75,14022,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
2019,106.3,99.9,550,84.9,1.44,419,21.75,234591,61.7,166,5.18,29.0,28.15,1530,1616,0.3,1275.59,29283,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
2019,92.5,86.2,552,97.4,1.06,357,12.7,100736,37.8,214,4.57,-2.0,12.09,259,900,0.29,309.18,23827,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
2023,113.9,97.1,503,72.9,2.1,1791,20.02,135942,95.2,165,8.71,26.6,16.31,219,2090,0.3,680.39,34257,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
2017,40.8,86.2,222,143.2,0.3,1470,17.6,65675,87.7,236,6.05,6.5,7.88,1383,921,0.31,298.6,14105,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True
2021,58.3,94.8,242,88.9,0.81,1461,14.15,235763,59.7,238,7.53,15.3,28.29,1218,2152,0.11,305.8,22639,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
2017,78.7,79.8,347,78.0,1.25,281,14.53,222960,37.5,155,3.66,-6.7,26.76,496,1116,0.23,620.93,22620,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
2016,78.5,87.7,402,164.6,0.51,1338,17.76,153279,32.7,227,7.02,34.4,18.39,727,1056,0.28,635.19,21795,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2024,95.5,81.9,566,146.8,0.73,1076,23.56,130150,36.8,138,7.14,10.1,15.62,1993,1910,0.17,434.4,29837,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True
2021,52.6,88.5,296,119.1,0.56,816,22.3,44222,64.1,194,4.46,32.5,5.31,221,1601,0.33,271.19,15941,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
2017,97.2,71.9,511,63.3,1.77,1779,13.19,72763,73.9,230,9.73,39.0,8.73,226,1438,0.13,103.97,24499,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
2020,52.3,85.7,271,97.6,0.62,1214,12.45,173452,36.1,186,8.14,15.4,20.81,1337,2039,0.08,143.97,15572,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False
2021,65.3,83.6,387,43.6,1.69,327,15.84,249636,49.0,248,7.67,8.4,29.96,763,1709,0.28,922.65,18524,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2015,59.9,78.4,329,46.0,1.39,1107,20.98,98193,44.0,218,7.37,3.8,11.78,1237,2203,0.09,154.51,14225,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
2023,115.1,95.4,561,126.2,0.99,508,20.91,113598,64.4,151,8.22,16.3,13.63,1012,1386,0.12,237.53,31760,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True
2015,75.2,95.1,313,137.8,0.72,1659,24.55,110635,31.9,174,6.09,32.0,13.28,510,2094,0.27,611.12,17550,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
2016,43.3,73.9,228,89.4,0.63,1037,12.36,47232,70.9,228,8.1,17.3,5.67,694,534,0.17,82.7,11739,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
2021,72.2,92.6,402,130.3,0.77,649,15.77,64487,46.1,158,8.35,26.7,7.74,1934,2497,0.18,152.54,25365,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
2018,72.1,97.8,399,209.7,0.47,801,17.63,104859,98.9,246,7.91,8.6,12.58,809,2444,0.28,431.35,19765,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2023,111.8,88.1,640,74.1,1.87,481,17.93,85615,91.0,238,6.19,15.0,10.27,1291,2113,0.09,115.13,28535,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True
2022,99.3,77.5,592,53.9,1.98,524,16.84,76860,62.1,198,8.41,16.3,9.22,631,1378,0.24,258.86,30960,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
2017,92.5,94.6,536,36.4,2.75,306,20.69,155504,81.0,161,5.87,25.8,18.66,1495,1667,0.33,884.78,27197,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2020,64.0,78.7,355,90.2,0.82,513,19.62,5723,35.7,213,7.55,26.3,0.69,918,1049,0.22,20.59,20887,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
2023,64.8,99.4,290,156.7,0.45,725,14.83,98335,78.8,246,6.12,-0.0,11.8,1902,1107,0.27,328.12,22536,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
